Height,Angle,Radius,Thickness
35.000000,30.000000,32.782263,0.099000
35.000000,35.000000,32.782263,0.098667
35.000000,40.000000,32.782263,0.098333
35.000000,45.000000,32.782263,0.098000
35.000000,50.000000,32.782263,0.097556
35.000000,55.000000,32.782263,0.097111
35.000000,60.000000,32.782263,0.096667
35.000000,65.000000,32.782263,0.096222
35.000000,70.000000,32.782263,0.095778
35.000000,75.000000,32.782263,0.095333
35.000000,80.000000,32.782263,0.094889
35.000000,85.000000,32.782263,0.094444
35.000000,90.000000,32.782263,0.094000
35.000000,95.000000,32.782263,0.094222
35.000000,100.000000,32.782263,0.094444
35.000000,105.000000,32.782263,0.094667
35.000000,110.000000,32.782263,0.094889
35.000000,115.000000,32.782263,0.095111
35.000000,120.000000,32.782263,0.095333
35.000000,125.000000,32.782263,0.095556
35.000000,130.000000,32.782263,0.095778
35.000000,135.000000,32.782263,0.096000
35.000000,140.000000,32.782263,0.096444
35.000000,145.000000,32.782263,0.096889
35.000000,150.000000,32.782263,0.097333
35.000000,155.000000,32.782263,0.097778
35.000000,160.000000,32.782263,0.098222
35.000000,165.000000,32.782263,0.098667
35.000000,170.000000,32.782263,0.099111
35.000000,175.000000,32.782263,0.099556
35.000000,180.000000,32.782263,0.100000
35.000000,185.000000,32.782263,0.100667
35.000000,190.000000,32.782263,0.101333
35.000000,195.000000,32.782263,0.102000
35.000000,200.000000,32.782263,0.102667
35.000000,205.000000,32.782263,0.103333
35.000000,210.000000,32.782263,0.104000
35.000000,215.000000,32.782263,0.104667
35.000000,220.000000,32.782263,0.105333
35.000000,225.000000,32.782263,0.106000
35.000000,230.000000,32.782263,0.106889
35.000000,235.000000,32.782263,0.107778
35.000000,240.000000,32.782263,0.108667
35.000000,245.000000,32.782263,0.109556
35.000000,250.000000,32.782263,0.110444
35.000000,255.000000,32.782263,0.111333
35.000000,260.000000,32.782263,0.112222
35.000000,265.000000,32.782263,0.113111
35.000000,270.000000,32.782263,0.114000
35.000000,275.000000,32.782263,0.113000
35.000000,280.000000,32.782263,0.112000
35.000000,285.000000,32.782263,0.111000
35.000000,290.000000,32.782263,0.110000
35.000000,295.000000,32.782263,0.109000
35.000000,300.000000,32.782263,0.108000
35.000000,305.000000,32.782263,0.107000
35.000000,310.000000,32.782263,0.106000
35.000000,315.000000,32.782263,0.105000
35.000000,320.000000,32.782263,0.104556
35.000000,325.000000,32.782263,0.104111
35.000000,330.000000,32.782263,0.103667
35.000000,335.000000,32.782263,0.103222
35.000000,340.000000,32.782263,0.102778
35.000000,345.000000,32.782263,0.102333
35.000000,350.000000,32.782263,0.101889
35.000000,355.000000,32.782263,0.101444
30.000000,0.000000,31.071613,0.096000
30.000000,5.000000,31.071613,0.095889
30.000000,10.000000,31.071613,0.095778
30.000000,15.000000,31.071613,0.095667
30.000000,20.000000,31.071613,0.095556
30.000000,25.000000,31.071613,0.095444
30.000000,30.000000,31.071613,0.095333
30.000000,35.000000,31.071613,0.095222
30.000000,40.000000,31.071613,0.095111
30.000000,45.000000,31.071613,0.095000
30.000000,50.000000,31.071613,0.095000
30.000000,55.000000,31.071613,0.095000
30.000000,60.000000,31.071613,0.095000
30.000000,65.000000,31.071613,0.095000
30.000000,70.000000,31.071613,0.095000
30.000000,75.000000,31.071613,0.095000
30.000000,80.000000,31.071613,0.095000
30.000000,85.000000,31.071613,0.095000
30.000000,90.000000,31.071613,0.095000
30.000000,95.000000,31.071613,0.094889
30.000000,100.000000,31.071613,0.094778
30.000000,105.000000,31.071613,0.094667
30.000000,110.000000,31.071613,0.094556
30.000000,115.000000,31.071613,0.094444
30.000000,120.000000,31.071613,0.094333
30.000000,125.000000,31.071613,0.094222
30.000000,130.000000,31.071613,0.094111
30.000000,135.000000,31.071613,0.094000
30.000000,140.000000,31.071613,0.095000
30.000000,145.000000,31.071613,0.096000
30.000000,150.000000,31.071613,0.097000
30.000000,155.000000,31.071613,0.098000
30.000000,160.000000,31.071613,0.099000
30.000000,165.000000,31.071613,0.100000
30.000000,170.000000,31.071613,0.101000
30.000000,175.000000,31.071613,0.102000
30.000000,180.000000,31.071613,0.103000
30.000000,185.000000,31.071613,0.103333
30.000000,190.000000,31.071613,0.103667
30.000000,195.000000,31.071613,0.104000
30.000000,200.000000,31.071613,0.104333
30.000000,205.000000,31.071613,0.104667
30.000000,210.000000,31.071613,0.105000
30.000000,215.000000,31.071613,0.105333
30.000000,220.000000,31.071613,0.105667
30.000000,225.000000,31.071613,0.106000
30.000000,230.000000,31.071613,0.106222
30.000000,235.000000,31.071613,0.106444
30.000000,240.000000,31.071613,0.106667
30.000000,245.000000,31.071613,0.106889
30.000000,250.000000,31.071613,0.107111
30.000000,255.000000,31.071613,0.107333
30.000000,260.000000,31.071613,0.107556
30.000000,265.000000,31.071613,0.107778
30.000000,270.000000,31.071613,0.108000
30.000000,275.000000,31.071613,0.107778
30.000000,280.000000,31.071613,0.107556
30.000000,285.000000,31.071613,0.107333
30.000000,290.000000,31.071613,0.107111
30.000000,295.000000,31.071613,0.106889
30.000000,300.000000,31.071613,0.106667
30.000000,305.000000,31.071613,0.106444
30.000000,310.000000,31.071613,0.106222
30.000000,315.000000,31.071613,0.106000
30.000000,320.000000,31.071613,0.104889
30.000000,325.000000,31.071613,0.103778
30.000000,330.000000,31.071613,0.102667
30.000000,335.000000,31.071613,0.101556
30.000000,340.000000,31.071613,0.100444
30.000000,345.000000,31.071613,0.099333
30.000000,350.000000,31.071613,0.098222
30.000000,355.000000,31.071613,0.097111
25.000000,0.000000,32.976346,0.105000
25.000000,5.000000,32.976346,0.104556
25.000000,10.000000,32.976346,0.104111
25.000000,15.000000,32.976346,0.103667
25.000000,20.000000,32.976346,0.103222
25.000000,25.000000,32.976346,0.102778
25.000000,30.000000,32.976346,0.102333
25.000000,35.000000,32.976346,0.101889
25.000000,40.000000,32.976346,0.101444
25.000000,45.000000,32.976346,0.101000
25.000000,50.000000,32.976346,0.100778
25.000000,55.000000,32.976346,0.100556
25.000000,60.000000,32.976346,0.100333
25.000000,65.000000,32.976346,0.100111
25.000000,70.000000,32.976346,0.099889
25.000000,75.000000,32.976346,0.099667
25.000000,80.000000,32.976346,0.099444
25.000000,85.000000,32.976346,0.099222
25.000000,90.000000,32.976346,0.099000
25.000000,95.000000,32.976346,0.099111
25.000000,100.000000,32.976346,0.099222
25.000000,105.000000,32.976346,0.099333
25.000000,110.000000,32.976346,0.099444
25.000000,115.000000,32.976346,0.099556
25.000000,120.000000,32.976346,0.099667
25.000000,125.000000,32.976346,0.099778
25.000000,130.000000,32.976346,0.099889
25.000000,135.000000,32.976346,0.100000
25.000000,140.000000,32.976346,0.101111
25.000000,145.000000,32.976346,0.102222
25.000000,150.000000,32.976346,0.103333
25.000000,155.000000,32.976346,0.104444
25.000000,160.000000,32.976346,0.105556
25.000000,165.000000,32.976346,0.106667
25.000000,170.000000,32.976346,0.107778
25.000000,175.000000,32.976346,0.108889
25.000000,180.000000,32.976346,0.110000
25.000000,185.000000,32.976346,0.110556
25.000000,190.000000,32.976346,0.111111
25.000000,195.000000,32.976346,0.111667
25.000000,200.000000,32.976346,0.112222
25.000000,205.000000,32.976346,0.112778
25.000000,210.000000,32.976346,0.113333
25.000000,215.000000,32.976346,0.113889
25.000000,220.000000,32.976346,0.114444
25.000000,225.000000,32.976346,0.115000
25.000000,230.000000,32.976346,0.115444
25.000000,235.000000,32.976346,0.115889
25.000000,240.000000,32.976346,0.116333
25.000000,245.000000,32.976346,0.116778
25.000000,250.000000,32.976346,0.117222
25.000000,255.000000,32.976346,0.117667
25.000000,260.000000,32.976346,0.118111
25.000000,265.000000,32.976346,0.118556
25.000000,270.000000,32.976346,0.119000
25.000000,275.000000,32.976346,0.118111
25.000000,280.000000,32.976346,0.117222
25.000000,285.000000,32.976346,0.116333
25.000000,290.000000,32.976346,0.115444
25.000000,295.000000,32.976346,0.114556
25.000000,300.000000,32.976346,0.113667
25.000000,305.000000,32.976346,0.112778
25.000000,310.000000,32.976346,0.111889
25.000000,315.000000,32.976346,0.111000
25.000000,320.000000,32.976346,0.110333
25.000000,325.000000,32.976346,0.109667
25.000000,330.000000,32.976346,0.109000
25.000000,335.000000,32.976346,0.108333
25.000000,340.000000,32.976346,0.107667
25.000000,345.000000,32.976346,0.107000
25.000000,350.000000,32.976346,0.106333
25.000000,355.000000,32.976346,0.105667
20.000000,0.000000,32.537716,0.114000
20.000000,5.000000,32.537716,0.113667
20.000000,10.000000,32.537716,0.113333
20.000000,15.000000,32.537716,0.113000
20.000000,20.000000,32.537716,0.112667
20.000000,25.000000,32.537716,0.112333
20.000000,30.000000,32.537716,0.112000
20.000000,35.000000,32.537716,0.111667
20.000000,40.000000,32.537716,0.111333
20.000000,45.000000,32.537716,0.111000
20.000000,50.000000,32.537716,0.110222
20.000000,55.000000,32.537716,0.109444
20.000000,60.000000,32.537716,0.108667
20.000000,65.000000,32.537716,0.107889
20.000000,70.000000,32.537716,0.107111
20.000000,75.000000,32.537716,0.106333
20.000000,80.000000,32.537716,0.105556
20.000000,85.000000,32.537716,0.104778
20.000000,90.000000,32.537716,0.104000
20.000000,95.000000,32.537716,0.104667
20.000000,100.000000,32.537716,0.105333
20.000000,105.000000,32.537716,0.106000
20.000000,110.000000,32.537716,0.106667
20.000000,115.000000,32.537716,0.107333
20.000000,120.000000,32.537716,0.108000
20.000000,125.000000,32.537716,0.108667
20.000000,130.000000,32.537716,0.109333
20.000000,135.000000,32.537716,0.110000
20.000000,140.000000,32.537716,0.110333
20.000000,145.000000,32.537716,0.110667
20.000000,150.000000,32.537716,0.111000
20.000000,155.000000,32.537716,0.111333
20.000000,160.000000,32.537716,0.111667
20.000000,165.000000,32.537716,0.112000
20.000000,170.000000,32.537716,0.112333
20.000000,175.000000,32.537716,0.112667
20.000000,180.000000,32.537716,0.113000
20.000000,185.000000,32.537716,0.113667
20.000000,190.000000,32.537716,0.114333
20.000000,195.000000,32.537716,0.115000
20.000000,200.000000,32.537716,0.115667
20.000000,205.000000,32.537716,0.116333
20.000000,210.000000,32.537716,0.117000
20.000000,215.000000,32.537716,0.117667
20.000000,220.000000,32.537716,0.118333
20.000000,225.000000,32.537716,0.119000
20.000000,230.000000,32.537716,0.119667
20.000000,235.000000,32.537716,0.120333
20.000000,240.000000,32.537716,0.121000
20.000000,245.000000,32.537716,0.121667
20.000000,250.000000,32.537716,0.122333
20.000000,255.000000,32.537716,0.123000
20.000000,260.000000,32.537716,0.123667
20.000000,265.000000,32.537716,0.124333
20.000000,270.000000,32.537716,0.125000
20.000000,275.000000,32.537716,0.124333
20.000000,280.000000,32.537716,0.123667
20.000000,285.000000,32.537716,0.123000
20.000000,290.000000,32.537716,0.122333
20.000000,295.000000,32.537716,0.121667
20.000000,300.000000,32.537716,0.121000
20.000000,305.000000,32.537716,0.120333
20.000000,310.000000,32.537716,0.119667
20.000000,315.000000,32.537716,0.119000
20.000000,320.000000,32.537716,0.118444
20.000000,325.000000,32.537716,0.117889
20.000000,330.000000,32.537716,0.117333
20.000000,335.000000,32.537716,0.116778
20.000000,340.000000,32.537716,0.116222
20.000000,345.000000,32.537716,0.115667
20.000000,350.000000,32.537716,0.115111
20.000000,355.000000,32.537716,0.114556
15.000000,0.000000,32.988800,0.107000
15.000000,5.000000,32.988800,0.104889
15.000000,10.000000,32.988800,0.102778
15.000000,15.000000,32.988800,0.100667
15.000000,20.000000,32.988800,0.098556
15.000000,25.000000,32.988800,0.096444
15.000000,30.000000,32.988800,0.094333
15.000000,35.000000,32.988800,0.092222
15.000000,40.000000,32.988800,0.090111
15.000000,45.000000,32.988800,0.088000
15.000000,50.000000,32.988800,0.090000
15.000000,55.000000,32.988800,0.092000
15.000000,60.000000,32.988800,0.094000
15.000000,65.000000,32.988800,0.096000
15.000000,70.000000,32.988800,0.098000
15.000000,75.000000,32.988800,0.100000
15.000000,80.000000,32.988800,0.102000
15.000000,85.000000,32.988800,0.104000
15.000000,90.000000,32.988800,0.106000
15.000000,95.000000,32.988800,0.105778
15.000000,100.000000,32.988800,0.105556
15.000000,105.000000,32.988800,0.105333
15.000000,110.000000,32.988800,0.105111
15.000000,115.000000,32.988800,0.104889
15.000000,120.000000,32.988800,0.104667
15.000000,125.000000,32.988800,0.104444
15.000000,130.000000,32.988800,0.104222
15.000000,135.000000,32.988800,0.104000
15.000000,140.000000,32.988800,0.100000
15.000000,145.000000,32.988800,0.096000
15.000000,150.000000,32.988800,0.092000
15.000000,155.000000,32.988800,0.088000
15.000000,160.000000,32.988800,0.084000
15.000000,165.000000,32.988800,0.080000
15.000000,170.000000,32.988800,0.076000
15.000000,175.000000,32.988800,0.072000
15.000000,180.000000,32.988800,0.068000
15.000000,185.000000,32.988800,0.071333
15.000000,190.000000,32.988800,0.074667
15.000000,195.000000,32.988800,0.078000
15.000000,200.000000,32.988800,0.081333
15.000000,205.000000,32.988800,0.084667
15.000000,210.000000,32.988800,0.088000
15.000000,215.000000,32.988800,0.091333
15.000000,220.000000,32.988800,0.094667
15.000000,225.000000,32.988800,0.098000
15.000000,230.000000,32.988800,0.097889
15.000000,235.000000,32.988800,0.097778
15.000000,240.000000,32.988800,0.097667
15.000000,245.000000,32.988800,0.097556
15.000000,250.000000,32.988800,0.097444
15.000000,255.000000,32.988800,0.097333
15.000000,260.000000,32.988800,0.097222
15.000000,265.000000,32.988800,0.097111
15.000000,270.000000,32.988800,0.097000
15.000000,275.000000,32.988800,0.095667
15.000000,280.000000,32.988800,0.094333
15.000000,285.000000,32.988800,0.093000
15.000000,290.000000,32.988800,0.091667
15.000000,295.000000,32.988800,0.090333
15.000000,300.000000,32.988800,0.089000
15.000000,305.000000,32.988800,0.087667
15.000000,310.000000,32.988800,0.086333
15.000000,315.000000,32.988800,0.085000
15.000000,320.000000,32.988800,0.087444
15.000000,325.000000,32.988800,0.089889
15.000000,330.000000,32.988800,0.092333
15.000000,335.000000,32.988800,0.094778
15.000000,340.000000,32.988800,0.097222
15.000000,345.000000,32.988800,0.099667
15.000000,350.000000,32.988800,0.102111
15.000000,355.000000,32.988800,0.104556
